transaction_id,url,name,street,type,postal_district,subzone,planning_area,date_of_sale,area_sqft,floor_level,eco_category,price
98113015,http://condo-sg.com/amber-park-2218,amber park,amber gardens,condominium,15,marine parade,marine parade,mar-21,700,11 to 15,A,1731780
90891597,http://condo-sg.com/the-meyerise-5468,the meyerise,meyer road,condominium,15,mountbatten,marine parade,apr-17,872,06 to 10,A,1620000
60696650,http://condo-sg.com/sky-everton-5419,sky everton,everton road,apartment,2,everton park,bukit merah,jun-19,463,21 to 25,A,1228000
58682400,http://condo-sg.com/blu-coral-5466,blu coral,lorong l telok kurau,condominium,15,frankel,bedok,apr-18,1141,01 to 05,A,1260000
42334651,http://condo-sg.com/the-florence-residences-7771,the florence residences,hougang avenue 2,apartment,19,kovan,hougang,nov-20,635,06 to 10,A,979000
87251527,http://condo-sg.com/ola-6889,ola,anchorvale crescent,executive condominium,19,anchorvale,sengkang,sep-21,926,01 to 05,A,1027000
65996477,http://condo-sg.com/riverfront-residences-6421,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jul-19,721,11 to 15,A,952000
31703994,http://condo-sg.com/martin-modern-2754,martin modern,martin place,condominium,9,institution hill,,sep-18,1012,26 to 30,A,3049000
36982594,,northoaks,woodlands crescent,executive condominium,25,woodlands east,woodlands,oct-18,1292,01 to 05,A,820000
92521095,http://condo-sg.com/sengkang-grand-residences-6187,sengkang grand residences,compassvale bow,apartment,19,compassvale,,nov-21,1324,01 to 05,A,2291080
71411134,http://condo-sg.com/stirling-residences-2825,stirling residences,stirling road,apartment,3,mei chin,queenstown,jun-20,635,11 to 15,A,1224000
28205990,http://condo-sg.com/jui-residences-3477,jui residences,serangoon road,apartment,12,bendemeer,kallang,oct-20,893,11 to 15,A,1600000
83593189,http://condo-sg.com/highline-residences-6912,highline residences,kim tian road,condominium,3,tiong bahru,bukit merah,jan-18,1152,21 to 25,A,2289750
50462360,http://condo-sg.com/palm-isles-4948,palm isles,flora drive,condominium,17,flora drive,pasir ris,mar-18,807,01 to 05,A,805000
94428816,http://condo-sg.com/versailles-5993,versailles,hemmant road,condominium,15,geylang east,geylang,dec-17,1389,01 to 05,A,1390000
38638330,http://condo-sg.com/the-trilinq-4689,the trilinq,jalan lempeng,condominium,5,faber,clementi,jun-17,1356,16 to 20,A,1586000
43048806,http://condo-sg.com/rivercove-residences-7337,rivercove residences,anchorvale lane,executive condominium,19,anchorvale,sengkang,nov-18,1109,01 to 05,A,1047400
55468814,http://condo-sg.com/riveria-gardens-2504,riveria gardens,river valley grove,apartment,9,leonie hill,river valley,dec-17,1432,21 to 25,A,2933550
15572097,http://condo-sg.com/parc-botannia-7974,parc botannia,fernvale street,condominium,28,fernvale,sengkang,nov-17,431,16 to 20,A,593000
67348268,http://condo-sg.com/parc-esta-5346,parc esta,sims avenue,apartment,14,geylang east,geylang,oct-19,1001,06 to 10,A,1605000
92036603,http://condo-sg.com/lattice-one-3225,lattice one,seraya crescent,apartment,20,sembawang hills,ang mo kio,aug-20,1033,01 to 05,A,1665700
21266641,http://condo-sg.com/martin-modern-4823,martin modern,martin place,condominium,9,institution hill,river valley,jul-17,872,01 to 05,A,1854020
52544734,http://condo-sg.com/the-canopy-9599,the canopy,yishun avenue 11,executive condominium,27,yishun east,,aug-20,1195,01 to 05,A,948000
69411404,http://condo-sg.com/woodsvale-4248,woodsvale,woodlands drive 72,executive condominium,25,woodlands east,woodlands,mar-20,1292,06 to 10,A,810000
39826127,http://condo-sg.com/flo-residence-2393,flo residence,punggol field walk,condominium,19,punggol field,punggol,mar-20,926,11 to 15,A,865000
78664639,,sunhaven,upper changi road east,condominium,16,simei,tampines,apr-18,990,06 to 10,A,918000
77152340,http://condo-sg.com/the-springbloom-1259,the springbloom,serangoon avenue 3,condominium,19,lorong chuan,serangoon,dec-21,893,16 to 20,A,1080000
53557475,http://condo-sg.com/treasure-at-tampines-8843,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,may-20,1238,06 to 10,A,1564000
64942342,http://condo-sg.com/one-shenton-3431,one shenton,shenton way,apartment,1,cecil,downtown core,feb-20,1227,26 to 30,A,2000000
20704546,http://condo-sg.com/north-park-residences-7822,north park residences,yishun central 1,apartment,27,yishun central,yishun,sep-17,1001,06 to 10,A,1351480
24795085,http://condo-sg.com/affinity-at-serangoon-7622,affinity at serangoon,serangoon north avenue 1,apartment,19,serangoon garden,serangoon,jun-18,624,01 to 05,A,951000
56438010,,edelweiss park condominium,flora road,condominium,17,flora drive,pasir ris,jun-21,1055,01 to 05,A,918000
89936607,http://condo-sg.com/the-serenno-2192,the serenno,haig road,apartment,15,geylang east,geylang,mar-17,484,01 to 05,A,668000
79479933,http://condo-sg.com/parc-central-residences-6026,parc central residences,tampines street 86,executive condominium,18,tampines west,tampines,jul-21,936,01 to 05,A,1052000
18126453,http://condo-sg.com/parc-rosewood-4088,parc rosewood,rosewood drive,condominium,25,woodgrove,woodlands,feb-18,603,01 to 05,A,655000
62074894,http://condo-sg.com/h2o-residences-3362,h2o residences,fernvale link,condominium,28,fernvale,sengkang,may-21,1378,06 to 10,A,1630000
29713685,http://condo-sg.com/grandeur-park-residences-2607,grandeur park residences,bedok south avenue 3,condominium,16,bedok south,bedok,mar-17,1130,11 to 15,A,1241000
77069702,http://condo-sg.com/hillview-green-8070,hillview green,hume avenue,condominium,21,hillview,bukit batok,jun-18,1012,01 to 05,A,1020000
98756447,http://condo-sg.com/treasure-at-tampines-2372,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,mar-19,861,06 to 10,A,1086000
47262279,http://condo-sg.com/parc-esta-4523,parc esta,sims avenue,apartment,14,geylang east,geylang,mar-19,915,11 to 15,A,1523000
66005356,http://condo-sg.com/the-clement-canopy-2278,the clement canopy,clementi avenue 1,apartment,5,clementi woods,clementi,feb-17,710,21 to 25,A,1012000
33096691,http://condo-sg.com/reflections-at-keppel-bay-5163,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,jan-20,2207,26 to 30,A,3500000
95716342,http://condo-sg.com/mayfair-gardens-1647,mayfair gardens,rifle range road,condominium,21,swiss club,bukit timah,sep-18,753,01 to 05,A,1411000
62683498,http://condo-sg.com/daintree-residence-4121,daintree residence,toh tuck road,condominium,21,anak bukit,bukit timah,feb-21,1055,01 to 05,A,1741640
79319413,http://condo-sg.com/normanton-park-3539,normanton park,normanton park,apartment,5,kent ridge,queenstown,jul-21,936,06 to 10,A,1682000
81747138,http://condo-sg.com/the-lakeshore-1253,the lakeshore,jurong west street 41,condominium,22,hong kah,jurong west,feb-20,1109,06 to 10,A,1160000
72165771,http://condo-sg.com/neu-at-novena-9417,neu at novena,moulmein rise,apartment,11,moulmein,,oct-19,549,06 to 10,A,1387000
40579591,http://condo-sg.com/normanton-park-2694,normanton park,normanton park,apartment,5,kent ridge,queenstown,oct-21,829,01 to 05,A,1528000
46531573,,normanton park,normanton park,apartment,5,kent ridge,queenstown,jan-21,689,06 to 10,A,
71609784,http://condo-sg.com/sixteen35-residences-7454,sixteen35 residences,lorong 35 geylang,apartment,14,aljunied,geylang,may-18,743,06 to 10,A,1122000
86602480,http://condo-sg.com/botanic-gardens-view-6720,botanic gardens view,taman serasi,apartment,10,nassim,tanglin,jun-18,1755,01 to 05,A,3200000
64220652,http://condo-sg.com/the-lakeshore-1302,the lakeshore,jurong west street 41,condominium,22,hong kah,jurong west,may-21,1184,06 to 10,A,1350000
59428025,http://condo-sg.com/marina-one-residences-1038,marina one residences,marina way,apartment,1,central subzone,downtown core,jul-18,1152,06 to 10,A,2768000
56389508,http://condo-sg.com/piermont-grand-6415,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,840,11 to 15,A,936000
18666478,http://condo-sg.com/avenue-south-residence-5287,avenue south residence,silat avenue,apartment,3,kampong tiong bahru,bukit merah,sep-19,527,11 to 15,A,1000000
97524023,http://condo-sg.com/parc-botannia-3905,parc botannia,fernvale street,condominium,28,fernvale,sengkang,mar-18,506,01 to 05,A,627000
28112034,http://condo-sg.com/kovan-melody-6198,kovan melody,kovan road,condominium,19,kovan,,mar-17,1410,11 to 15,A,1480000
19348895,,livia,pasir ris grove,condominium,18,pasir ris central,pasir ris,feb-19,915,06 to 10,A,825000
44361228,http://condo-sg.com/shelford-regency-6149,shelford regency,shelford road,condominium,11,hillcrest,bukit timah,mar-17,926,01 to 05,A,1200000
35161371,http://condo-sg.com/sol-acres-8386,sol acres,choa chu kang grove,executive condominium,23,keat hong,,mar-17,1044,06 to 10,A,790000
48486916,http://condo-sg.com/the-palette-5740,the palette,pasir ris grove,condominium,18,pasir ris central,pasir ris,mar-21,1163,06 to 10,A,1195000
41073143,http://condo-sg.com/sea-pavilion-residences-7212,sea pavilion residences,upper east coast road,apartment,16,bayshore,bedok,jun-18,1141,01 to 05,A,1738888
93518251,http://condo-sg.com/the-beverly-5674,the beverly,toh tuck road,apartment,21,anak bukit,bukit timah,aug-17,1884,01 to 05,A,2241960
46351593,http://condo-sg.com/waterview-2593,waterview,tampines avenue 1,condominium,18,tampines west,tampines,jun-21,1184,01 to 05,A,1256000
72429839,http://condo-sg.com/the-hermitage-4262,the hermitage,sarkies road,apartment,10,goodwood park,newton,jan-21,850,01 to 05,A,1590000
63657804,http://condo-sg.com/park-place-residences-at-plq-2148,park place residences at plq,paya lebar road,apartment,14,geylang east,geylang,may-19,1076,11 to 15,A,1940400
47136306,http://condo-sg.com/sengkang-grand-residences-5259,sengkang grand residences,compassvale bow,apartment,19,compassvale,sengkang,nov-19,1313,06 to 10,A,2131200
75680493,http://condo-sg.com/treasure-at-tampines-4271,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-21,678,06 to 10,A,988000
38475612,http://condo-sg.com/treasure-at-tampines-2115,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,feb-20,1033,11 to 15,A,1381000
55179354,http://condo-sg.com/esparina-residences-1359,esparina residences,compassvale bow,executive condominium,19,compassvale,sengkang,jan-19,829,06 to 10,A,920000
38384191,http://condo-sg.com/parc-clematis-3732,parc clematis,jalan lempeng,apartment,5,faber,clementi,feb-21,893,11 to 15,A,1524000
26634502,http://condo-sg.com/reflections-at-keppel-bay-6270,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,mar-18,1012,01 to 05,A,1500000
62579252,http://condo-sg.com/the-anchorage-5937,the anchorage,alexandra road,condominium,3,mei chin,queenstown,dec-18,2088,11 to 15,A,
37487387,http://condo-sg.com/flamingo-valley-3284,flamingo valley,siglap road,condominium,15,frankel,bedok,sep-21,2680,01 to 05,A,3800000
33722974,http://condo-sg.com/the-crest-4177,the crest,prince charles crescent,condominium,3,alexandra north,bukit merah,dec-17,947,01 to 05,A,1804000
67166359,http://condo-sg.com/midtown-modern-3696,midtown modern,tan quee lan street,apartment,7,bugis,downtown core,mar-21,635,16 to 20,A,1645380
10179004,http://condo-sg.com/piermont-grand-1395,piermont grand,sumang walk,executive condominium,19,punggol town centre,punggol,jul-19,1367,11 to 15,A,1540000
59971564,http://condo-sg.com/parc-clematis-4437,parc clematis,jalan lempeng,apartment,5,faber,clementi,feb-20,861,06 to 10,A,1345000
45616947,http://condo-sg.com/rosewood-suites-1724,rosewood suites,rosewood drive,condominium,25,woodgrove,woodlands,oct-18,1259,01 to 05,A,1025000
64050535,http://condo-sg.com/treasure-at-tampines-2533,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,apr-19,1033,06 to 10,A,
59640789,http://condo-sg.com/parc-esta-4612,parc esta,sims avenue,apartment,14,geylang east,geylang,nov-18,420,06 to 10,A,756000
41671762,http://condo-sg.com/the-trilinq-1126,the trilinq,jalan lempeng,condominium,5,faber,clementi,apr-17,1346,16 to 20,A,1604000
20549639,http://condo-sg.com/queens-8611,queens,stirling road,condominium,3,mei chin,queenstown,dec-20,1195,01 to 05,A,1420000
82862255,http://condo-sg.com/melville-park-7746,melville park,simei street 1,condominium,18,simei,tampines,nov-17,1475,06 to 10,A,900000
40933263,http://condo-sg.com/the-bayshore-1495,the bayshore,bayshore road,condominium,16,bayshore,bedok,oct-17,1238,26 to 30,A,1140000
69761444,http://condo-sg.com/mill-point-1639,mill point,zion close,apartment,10,chatsworth,tanglin,sep-17,527,11 to 15,A,890000
11451087,http://condo-sg.com/martin-modern-4047,martin modern,martin place,condominium,9,institution hill,river valley,dec-17,764,06 to 10,A,1855508
15168219,http://condo-sg.com/centra-studios-9165,centra studios,lorong 25 geylang,apartment,14,aljunied,geylang,aug-21,484,06 to 10,A,685000
37983906,http://condo-sg.com/parc-clematis-8964,parc clematis,jalan lempeng,apartment,5,faber,clementi,sep-21,1711,16 to 20,A,2793000
40436322,http://condo-sg.com/thomson-impressions-6675,thomson impressions,lorong puntong,apartment,20,upper thomson,bishan,jun-21,463,01 to 05,A,749018
27041988,http://condo-sg.com/the-avenir-2051,the avenir,river valley close,condominium,9,institution hill,river valley,nov-21,829,21 to 25,A,2678000
98046533,http://condo-sg.com/principal-garden-3555,principal garden,prince charles crescent,condominium,3,alexandra north,bukit merah,oct-17,484,21 to 25,A,914000
24674238,http://condo-sg.com/canninghill-piers-1436,canninghill piers,clarke quay,apartment,6,clarke quay,singapore river,nov-21,818,26 to 30,A,2312000
86785517,http://condo-sg.com/treasure-at-tampines-5046,treasure at tampines,tampines lane,condominium,18,tampines east,tampines,jun-21,1324,01 to 05,A,1755000
98984519,http://condo-sg.com/glendale-park-2189,glendale park,hillview avenue,condominium,23,hillview,bukit batok,sep-17,1313,06 to 10,A,1470000
11620615,http://condo-sg.com/palmera-residence-3035,palmera residence,lorong n telok kurau,apartment,15,frankel,bedok,may-20,1496,01 to 05,A,1180000
72948070,http://condo-sg.com/quinterra-5988,quinterra,holland road,apartment,10,ulu pandan,bukit timah,dec-17,1184,11 to 15,A,1270000
54884768,http://condo-sg.com/whistler-grand-9290,whistler grand,west coast vale,apartment,5,west coast,clementi,dec-18,614,11 to 15,A,833600
79843470,http://condo-sg.com/bedok-residences-4453,bedok residences,bedok north drive,apartment,16,bedok north,bedok,oct-18,1109,11 to 15,A,1628000
92277023,http://condo-sg.com/dairy-farm-residences-6734,dairy farm residences,dairy farm lane,apartment,23,dairy farm,bukit panjang,nov-19,646,01 to 05,A,1012770
20728917,http://condo-sg.com/the-palette-5372,the palette,pasir ris grove,condominium,18,pasir ris central,pasir ris,oct-19,1378,06 to 10,A,1380000
67882880,http://condo-sg.com/waterfront-isle-8426,waterfront isle,bedok reservoir road,condominium,16,bedok reservoir,bedok,oct-21,904,11 to 15,A,1140000
52963650,http://condo-sg.com/grandeur-park-residences-7632,grandeur park residences,bedok south avenue 3,condominium,16,bedok south,bedok,mar-17,1130,11 to 15,A,1199000
92184204,http://condo-sg.com/amber-park-8875,amber park,amber gardens,condominium,15,marine parade,marine parade,jul-21,947,06 to 10,A,2369800
28478157,http://condo-sg.com/le-quest-9649,le quest,bukit batok street 41,apartment,23,brickworks,bukit batok,aug-17,700,11 to 15,A,919000
41297562,http://condo-sg.com/heron-bay-5579,heron bay,upper serangoon view,executive condominium,19,kangkar,,oct-21,1270,01 to 05,A,1208000
16767223,http://condo-sg.com/gardenvista-9246,gardenvista,dunearn road,condominium,21,swiss club,bukit timah,nov-18,1346,01 to 05,A,1765000
77941071,http://condo-sg.com/duo-residences-7461,duo residences,fraser street,apartment,7,bugis,downtown core,dec-17,614,16 to 20,A,1390000
37448848,http://condo-sg.com/jadescape-5555,jadescape,shunfu road,condominium,20,upper thomson,bishan,feb-20,764,01 to 05,A,1260000
12204870,http://condo-sg.com/dukes-residence-8286,dukes residence,duke's road,apartment,10,coronation road,bukit timah,oct-17,1615,01 to 05,A,2480000
81327064,http://condo-sg.com/watercolours-8035,watercolours,pasir ris link,executive condominium,18,pasir ris park,pasir ris,jan-20,1141,06 to 10,A,990000
98868560,http://condo-sg.com/reflections-at-keppel-bay-9950,reflections at keppel bay,keppel bay view,condominium,4,maritime square,bukit merah,aug-20,2239,26 to 30,A,3600000
32110031,http://condo-sg.com/the-woodleigh-residences-4260,the woodleigh residences,bidadari park drive,apartment,13,bidadari,toa payoh,aug-21,958,06 to 10,A,2118000
23210086,http://condo-sg.com/the-arizon-4003,the arizon,geylang road,apartment,14,aljunied,geylang,jun-18,1765,01 to 05,A,1080000
93205168,http://condo-sg.com/riverfront-residences-5492,riverfront residences,hougang avenue 7,apartment,19,kangkar,hougang,jun-19,721,11 to 15,A,938000
